Shapelet_0,Shapelet_1,Shapelet_2,Shapelet_3,Shapelet_4,Shapelet_5,Shapelet_6,Shapelet_7,Shapelet_8,Shapelet_9,Shapelet_10,Shapelet_11,Shapelet_12,Shapelet_13,Shapelet_14,Shapelet_15,Shapelet_16,Shapelet_17,Shapelet_18,Shapelet_19,Shapelet_20,Shapelet_21,Shapelet_22,Shapelet_23,Shapelet_24,Shapelet_25,Shapelet_26,Shapelet_27,Shapelet_28,Shapelet_29,Shapelet_30,Shapelet_31,Shapelet_32,Shapelet_33,Shapelet_34,Shapelet_35,Shapelet_36,Shapelet_37,Shapelet_38,Shapelet_39,Shapelet_40,Shapelet_41,Shapelet_42,Shapelet_43,Shapelet_44,Shapelet_45,Shapelet_46,Shapelet_47,Shapelet_48,Shapelet_49,Shapelet_50,Shapelet_51,Shapelet_52,Shapelet_53,Shapelet_54,Shapelet_55,Shapelet_56,Shapelet_57,Shapelet_58,Shapelet_59,Shapelet_60,Shapelet_61,Shapelet_62,Shapelet_63,Shapelet_64,Shapelet_65,Shapelet_66,Shapelet_67,Shapelet_68,Shapelet_69,Shapelet_70,Shapelet_71,Shapelet_72,Shapelet_73,Shapelet_74,Shapelet_75,Shapelet_76,Shapelet_77,Shapelet_78,Shapelet_79,Shapelet_80,Shapelet_81,Shapelet_82,Shapelet_83,Shapelet_84,Shapelet_85,Shapelet_86,Shapelet_87,Shapelet_88,Shapelet_89,Shapelet_90,Shapelet_91,Shapelet_92,Shapelet_93,Shapelet_94,Shapelet_95,Shapelet_96,Shapelet_97,Shapelet_98,Shapelet_99,ACTUAL_VWAP_CHANGE_0
0.111557,0.099613,0.078561,0.056892,0.084492,0.099462,0.079821,0.101849,0.049953,0.055346,0.152435,0.102154,0.109327,0.081247,0.128129,0.083707,0.121909,0.131596,0.137893,0.145658,0.102679,0.125259,0.039137,0.097392,0.139069,0.021854,0.093267,0.076706,0.091464,0.083444,0.047901,0.147429,0.106537,0.174859,0.122236,0.071263,0.112194,0.072648,0.074158,0.101764,0.081052,0.079558,0.134459,0.058214,0.05092,0.065373,0.093186,0.111971,0.076124,0.061156,0.089541,0.145186,0.069794,0.068535,0.058143,0.081551,0.03852,0.058271,0.058626,0.067399,0.123327,0.056945,0.083081,0.07286,0.099144,0.107891,0.050776,0.050079,0.093206,0.167129,0.048365,0.131595,0.053939,0.114685,0.106843,0.103428,0.051627,0.101161,0.121132,0.096288,0.106525,0.108122,0.114975,0.108626,0.058206,0.109752,0.082759,0.067755,0.108812,0.115552,0.041254,0.042386,0.117468,0.039185,0.112869,0.126309,0.037754,0.104925,0.09189,0.039938,-0.046098
0.059642,0.071991,0.040655,0.058393,0.04145,0.058813,0.053293,0.054876,0.061651,0.058556,0.056645,0.067214,0.038924,0.054263,0.040233,0.044477,0.058975,0.041463,0.048014,0.065367,0.031962,0.040954,0.066871,0.062676,0.065317,0.0816,0.034071,0.070667,0.026867,0.033315,0.065024,0.034504,0.062801,0.042645,0.061381,0.048964,0.047306,0.134223,0.126333,0.036141,0.114946,0.11591,0.068935,0.043018,0.054106,0.153422,0.117313,0.090358,0.200424,0.160924,0.100437,0.034485,0.120927,0.122369,0.15688,0.106167,0.08632,0.141089,0.138699,0.207427,0.053454,0.034766,0.107778,0.07444,0.093759,0.113259,0.166356,0.168159,0.098817,0.05975,0.158884,0.064739,0.070362,0.041428,0.082627,0.05479,0.147728,0.08886,0.069666,0.031318,0.081181,0.083613,0.065317,0.085801,0.074005,0.088446,0.035683,0.042766,0.080712,0.01949,0.16911,0.165041,0.103062,0.083481,0.077002,0.064529,0.199306,0.026341,0.055872,0.16957,-0.04604
0.084398,0.087245,0.0682,0.088195,0.063533,0.100491,0.071019,0.112954,0.090179,0.083769,0.09686,0.096034,0.082151,0.088525,0.107413,0.07586,0.04519,0.134705,0.109098,0.080845,0.132317,0.157869,0.113154,0.120065,0.066006,0.075866,0.09977,0.110972,0.14161,0.137111,0.063536,0.159241,0.040109,0.15875,0.094937,0.121482,0.173113,0.045568,0.04885,0.093467,0.055871,0.055031,0.07712,0.066401,0.052402,0.03744,0.060385,0.102378,0.038095,0.033903,0.066329,0.170687,0.053131,0.052685,0.033538,0.066205,0.113491,0.039653,0.041355,0.032,0.1043,0.132913,0.072927,0.141697,0.072314,0.07012,0.028589,0.027907,0.08338,0.151171,0.031007,0.060882,0.078715,0.182018,0.091849,0.192059,0.041638,0.107601,0.095715,0.11681,0.086272,0.095384,0.051077,0.098073,0.050747,0.078996,0.088457,0.143393,0.084462,0.142165,0.027597,0.030447,0.078592,0.049842,0.096343,0.17165,0.017397,0.135844,0.175992,0.029318,-0.045726
0.198627,0.196092,0.188869,0.158857,0.171374,0.195918,0.170954,0.223252,0.148448,0.161756,0.233428,0.203449,0.195619,0.175849,0.226324,0.176785,0.144925,0.266126,0.241824,0.203643,0.2552,0.276368,0.175674,0.186678,0.173516,0.125858,0.203504,0.185079,0.265781,0.250774,0.146607,0.313034,0.132616,0.317125,0.23182,0.225191,0.284313,0.135455,0.137869,0.17091,0.147336,0.145331,0.185196,0.151745,0.14898,0.124618,0.162729,0.199688,0.132681,0.118565,0.158618,0.320314,0.131534,0.12969,0.11505,0.146745,0.165807,0.115977,0.116393,0.121072,0.238385,0.242459,0.14699,0.194291,0.171427,0.181324,0.10469,0.103634,0.159753,0.287398,0.101817,0.172305,0.150173,0.321112,0.178906,0.295364,0.105326,0.189202,0.218325,0.2317,0.180038,0.179673,0.147255,0.179402,0.110839,0.185265,0.137688,0.212655,0.183723,0.29057,0.091328,0.092781,0.193989,0.098996,0.186967,0.266772,0.084672,0.264815,0.281577,0.089015,-0.045595
0.123418,0.134135,0.073441,0.0893,0.074456,0.127912,0.087603,0.125083,0.09395,0.089959,0.114802,0.129363,0.098038,0.081256,0.113398,0.074429,0.081969,0.133823,0.127364,0.120014,0.11236,0.140875,0.094588,0.131515,0.095749,0.085847,0.070897,0.12813,0.10921,0.099922,0.092829,0.135839,0.069136,0.135625,0.090461,0.125857,0.137159,0.015319,0.013682,0.067311,0.010777,0.011346,0.111257,0.073729,0.045538,0.021493,0.009145,0.135058,0.040757,0.024404,0.008944,0.131339,0.018344,0.019456,0.023768,0.017142,0.121054,0.021883,0.022238,0.043503,0.076596,0.085013,0.024477,0.135242,0.005679,0.008136,0.028244,0.028923,0.024587,0.128411,0.028438,0.066366,0.119432,0.125574,0.01627,0.166136,0.032035,0.150307,0.086735,0.066997,0.009504,0.019893,0.055529,0.023736,0.068396,0.003274,0.056444,0.12306,0.005747,0.069475,0.034861,0.035071,0.005733,0.081726,0.014261,0.188691,0.042252,0.066993,0.120439,0.03788,-0.045456
0.125187,0.111589,0.096467,0.076559,0.090397,0.111359,0.090908,0.138335,0.078968,0.088161,0.147335,0.120589,0.111214,0.084541,0.132747,0.094479,0.074093,0.169286,0.143226,0.117613,0.147795,0.182493,0.089397,0.114603,0.111036,0.051863,0.103436,0.115015,0.153868,0.145101,0.063569,0.201693,0.064421,0.187951,0.109594,0.133305,0.19033,0.1087,0.111165,0.101236,0.11993,0.118181,0.09793,0.071157,0.069642,0.098719,0.133098,0.105274,0.105803,0.093298,0.130765,0.203635,0.106868,0.105329,0.090379,0.121335,0.099435,0.09211,0.09274,0.095457,0.110585,0.132609,0.122832,0.122733,0.142051,0.149746,0.081276,0.080323,0.13491,0.161565,0.079362,0.094649,0.092037,0.207229,0.151624,0.203672,0.084067,0.102799,0.097027,0.124502,0.151446,0.152923,0.074279,0.153245,0.058087,0.154307,0.077865,0.14426,0.154034,0.163864,0.070458,0.072116,0.161354,0.038082,0.158851,0.189742,0.063539,0.143185,0.181738,0.068947,-0.045278
0.183158,0.13696,0.111899,0.08833,0.129587,0.129695,0.124514,0.162916,0.09614,0.112981,0.171046,0.148207,0.1272,0.10208,0.16127,0.114366,0.122255,0.182102,0.164429,0.159249,0.140211,0.19489,0.100829,0.140191,0.155366,0.082178,0.094274,0.16039,0.141898,0.134265,0.081296,0.192028,0.106,0.157573,0.093758,0.129154,0.197421,0.086213,0.087341,0.112578,0.094396,0.092697,0.121611,0.080476,0.091376,0.078886,0.108709,0.109598,0.091997,0.074358,0.102596,0.205081,0.080635,0.079125,0.070635,0.092318,0.1345,0.069304,0.069323,0.082388,0.082677,0.116096,0.092433,0.153302,0.113358,0.124967,0.062429,0.061702,0.102674,0.132291,0.058759,0.124043,0.139968,0.207186,0.118037,0.229458,0.06017,0.096526,0.069,0.111092,0.119163,0.118704,0.089974,0.118597,0.105598,0.125205,0.082505,0.153265,0.122595,0.133527,0.050454,0.051175,0.135058,0.071609,0.124605,0.229974,0.048417,0.121944,0.194291,0.048292,-0.045007
0.125808,0.133706,0.095083,0.107806,0.093947,0.122076,0.086984,0.104871,0.102246,0.090792,0.117768,0.125508,0.100669,0.105158,0.089618,0.100974,0.127332,0.085291,0.096557,0.129303,0.070426,0.077655,0.096943,0.112916,0.129399,0.118174,0.072482,0.101539,0.058192,0.056313,0.122153,0.080032,0.135243,0.093679,0.112629,0.089374,0.071934,0.163236,0.15818,0.096594,0.147421,0.14929,0.148336,0.096418,0.090325,0.180542,0.138806,0.150972,0.211811,0.188764,0.136365,0.06412,0.165527,0.168101,0.188642,0.153343,0.117541,0.182049,0.181706,0.222307,0.105262,0.053912,0.162596,0.10831,0.124752,0.127889,0.201274,0.203038,0.154577,0.117898,0.201031,0.125808,0.131677,0.053194,0.131496,0.085306,0.201069,0.158174,0.125338,0.056592,0.122336,0.135812,0.129956,0.141174,0.119741,0.114043,0.091311,0.092487,0.115903,0.040247,0.216289,0.214874,0.11654,0.137723,0.123897,0.114301,0.235811,0.047834,0.069915,0.221176,-0.04484
0.111627,0.145556,0.088483,0.092269,0.100339,0.145749,0.103938,0.132879,0.093617,0.096222,0.099061,0.136043,0.112484,0.090321,0.116833,0.06787,0.072603,0.131396,0.137975,0.136443,0.125535,0.121572,0.124057,0.149326,0.064737,0.105672,0.084852,0.144585,0.11342,0.11008,0.133455,0.142903,0.062868,0.139471,0.139516,0.155817,0.116557,0.172071,0.169141,0.057683,0.159583,0.161885,0.134742,0.111001,0.052966,0.187046,0.144814,0.174142,0.207231,0.195172,0.151638,0.138797,0.184194,0.187325,0.197452,0.174752,0.145591,0.1971,0.19811,0.219115,0.124096,0.105133,0.188591,0.144516,0.137795,0.13062,0.211219,0.212847,0.181999,0.155728,0.215546,0.057702,0.152463,0.128963,0.156125,0.159431,0.222956,0.179175,0.136229,0.083773,0.142382,0.162454,0.046169,0.169645,0.05781,0.124564,0.063111,0.149324,0.132491,0.064038,0.233044,0.233457,0.119472,0.095178,0.147866,0.190086,0.244636,0.0837,0.110798,0.24051,-0.044167
0.032088,0.059638,0.026084,0.059204,0.057195,0.07221,0.070107,0.065819,0.059108,0.068417,0.032027,0.053276,0.037703,0.062747,0.049405,0,0.028391,0.064315,0.056929,0.057705,0.051775,0.064924,0.078137,0.090834,0.037061,0.074764,0.051854,0.100431,0.05746,0.055534,0.050316,0.052502,0.029044,0.042032,0.049143,0.08966,0.076089,0.059137,0.064237,0.023736,0.065256,0.067155,0.043764,0.035115,0.047298,0.05778,0.044465,0.087166,0.042047,0.060283,0.073363,0.067536,0.093008,0.095839,0.067168,0.100627,0.096322,0.084948,0.089562,0.04899,0.042124,0.069249,0.122303,0.100879,0.063274,0.033383,0.07504,0.075272,0.127049,0.066197,0.089573,0.037859,0.059021,0.091137,0.11027,0.088113,0.11636,0.081786,0.05425,0.057727,0.089184,0.120192,0.030232,0.129743,0.062395,0.053127,0.040794,0.0785,0.074638,0.046094,0.102843,0.108818,0.031787,0.065079,0.106303,0.095715,0.085123,0.052687,0.091607,0.113911,-0.042689
0.095266,0.100909,0.069277,0.053354,0.066973,0.10305,0.061286,0.11587,0.053121,0.056086,0.102424,0.114531,0.098421,0.055834,0.109218,0.068662,0.063595,0.126679,0.124657,0.12477,0.111028,0.124346,0.063274,0.100097,0.076172,0.049771,0.065531,0.093976,0.105517,0.086416,0.074448,0.148548,0.047893,0.154882,0.114718,0.109345,0.114229,0.004007,0.002171,0.065515,0.000887,0.000831,0.115203,0.068947,0.019621,0.008237,0.004783,0.121937,0.030249,0.009645,0,0.141757,0.001689,0.002057,0.0075,0.002154,0.080503,0.003466,0.003261,0.029938,0.101012,0.073076,0.006334,0.102209,0.000442,0.008529,0.008944,0.009382,0.008021,0.148456,0.006682,0.061247,0.095569,0.126035,0.005609,0.155494,0.007153,0.127709,0.101873,0.072351,0.002136,0.007892,0.03478,0.010255,0.025274,0.001896,0.05211,0.107255,0.001118,0.085329,0.00925,0.008902,0.008636,0.044986,0.005612,0.172208,0.017568,0.080199,0.101127,0.010263,-0.042194
0.094959,0.117711,0.058765,0.072318,0.068104,0.113767,0.076782,0.101966,0.082534,0.081686,0.081128,0.107595,0.075578,0.062496,0.077741,0.053405,0.06747,0.091096,0.090905,0.093856,0.078786,0.088731,0.095294,0.112376,0.069409,0.085575,0.050067,0.105435,0.068671,0.068281,0.105492,0.087671,0.062391,0.08779,0.093269,0.10782,0.081689,0.157069,0.152452,0.046191,0.142123,0.14402,0.095781,0.075815,0.053557,0.173666,0.132759,0.141995,0.202826,0.181709,0.13184,0.083908,0.160925,0.16354,0.181948,0.149509,0.120698,0.176478,0.176369,0.2133,0.077462,0.063029,0.159422,0.106154,0.120134,0.121633,0.194506,0.196215,0.151878,0.101873,0.194993,0.058978,0.123639,0.080688,0.128815,0.108283,0.196297,0.149878,0.092406,0.043677,0.11901,0.133425,0.057402,0.139026,0.069114,0.109287,0.047989,0.112783,0.112117,0.030851,0.210329,0.209251,0.110592,0.087862,0.121285,0.131486,0.228234,0.040421,0.073975,0.215564,-0.042075
0.131417,0.114279,0.099392,0.098114,0.097278,0.121712,0.103489,0.154299,0.09873,0.102297,0.132372,0.10551,0.088759,0.103561,0.12154,0.096113,0.077681,0.15536,0.12201,0.087763,0.141817,0.186535,0.119679,0.124959,0.103493,0.085974,0.10925,0.135967,0.158241,0.160821,0.067494,0.176398,0.067568,0.162573,0.103196,0.131669,0.208432,0.081138,0.081022,0.097255,0.086882,0.085096,0.067617,0.065722,0.10479,0.07579,0.103395,0.096185,0.094906,0.071746,0.092909,0.202872,0.071057,0.069417,0.066981,0.080588,0.130639,0.062439,0.061788,0.085314,0.098926,0.156331,0.078791,0.132386,0.103986,0.12031,0.05894,0.058364,0.087712,0.12858,0.053168,0.090974,0.102552,0.22577,0.10311,0.206319,0.050952,0.093562,0.093158,0.121459,0.106108,0.102925,0.085042,0.102117,0.086993,0.116283,0.084249,0.150314,0.110879,0.171094,0.044585,0.044345,0.129567,0.065166,0.109512,0.171303,0.047139,0.144165,0.215213,0.041414,-0.041485
0.075495,0.087792,0.03679,0.081395,0.056317,0.102196,0.07276,0.105982,0.090809,0.084627,0.066241,0.070474,0.025613,0.064198,0.05365,0.039566,0.040931,0.078719,0.046419,0.022627,0.066102,0.110881,0.101585,0.098283,0.054816,0.086666,0.044375,0.115514,0.085001,0.09236,0.059155,0.060625,0.044107,0.054019,0.050853,0.092668,0.12596,0.027906,0.022814,0.045804,0.017893,0.01778,0,0.041718,0.087877,0.037947,0.02609,0.085417,0.075169,0.041069,0.01096,0.100647,0.015107,0.015337,0.036573,0.009376,0.126182,0.024598,0.022768,0.075763,0.032931,0.097102,0.009354,0.091735,0.011194,0.030247,0.039309,0.040217,0.007084,0.046055,0.032146,0.042525,0.090276,0.125327,0.003105,0.111139,0.023843,0.100229,0.041991,0.042782,0.003686,0.003498,0.056856,0.004412,0.089631,0.012759,0.049473,0.110843,0.005464,0.072417,0.035058,0.03231,0.027429,0.081778,0.0021,0.091791,0.055334,0.053123,0.135852,0.033948,-0.041217
0.089017,0.076156,0.075444,0.062608,0.07373,0.062107,0.069457,0.0746,0.068564,0.071194,0.124827,0.088722,0.068617,0.064475,0.081748,0.076341,0.114122,0.079848,0.079993,0.097339,0.050722,0.079938,0.045637,0.050323,0.148283,0.050645,0.063121,0.052994,0.05478,0.046035,0.050781,0.076621,0.117744,0.09573,0.090071,0.039478,0.073626,0.002011,0.002755,0.079826,0.004755,0.004608,0.088768,0.045478,0.103512,0.001136,0.006389,0.092704,0.011494,0.000838,0.008944,0.08288,0.006973,0.00729,0.000257,0.012793,0.04833,0.002152,0.003134,0.009789,0.093056,0.049869,0.019671,0.045289,0.010361,0.010841,0,0.000005,0.024888,0.093755,0.001151,0.149575,0.036228,0.077834,0.025026,0.050574,0.008009,0.074625,0.091744,0.077464,0.019004,0.02854,0.145708,0.031747,0.109514,0.012567,0.070263,0.030576,0.016331,0.099794,0.002601,0.004066,0.01385,0.073137,0.026279,0.042047,0.001489,0.08336,0.075177,0.004889,-0.040316
0.061319,0.06153,0.057989,0.094146,0.082174,0.076483,0.078236,0.07876,0.093244,0.087496,0.046951,0.056482,0.033222,0.089836,0.038549,0.043485,0.070269,0.033507,0.024678,0.043081,0.027519,0.05012,0.106894,0.097919,0.074024,0.122259,0.061641,0.118262,0.038098,0.059657,0.074946,0.023151,0.083896,0,0.045722,0.075762,0.08013,0.082689,0.079767,0.053314,0.072718,0.074176,0.048832,0.052845,0.111664,0.094533,0.065069,0.073392,0.117143,0.100477,0.066568,0.045428,0.088467,0.090602,0.100913,0.081814,0.143651,0.098328,0.098718,0.124808,0.043135,0.080397,0.091737,0.109431,0.057767,0.057285,0.110462,0.111723,0.087618,0.024999,0.11188,0.079525,0.080288,0.07534,0.069881,0.073528,0.115805,0.066379,0.065107,0.059927,0.060253,0.074554,0.095292,0.079864,0.133054,0.049756,0.069127,0.07529,0.053835,0.038137,0.124124,0.123987,0.049785,0.135895,0.064433,0.065861,0.135952,0.046136,0.114504,0.129054,-0.039979
0.096172,0.090719,0.062941,0.073164,0.05348,0.089219,0.061167,0.114217,0.074717,0.071087,0.117477,0.102547,0.078703,0.066681,0.10426,0.077647,0.059609,0.136719,0.108579,0.088471,0.114947,0.156636,0.068124,0.093021,0.09583,0.054019,0.071837,0.09606,0.125426,0.111109,0.040131,0.151387,0.049832,0.148956,0.074149,0.099096,0.164642,0.104874,0.104782,0.090906,0.111404,0.109371,0.068806,0.046095,0.044427,0.098566,0.129974,0.085676,0.118285,0.09387,0.118001,0.154514,0.093006,0.091075,0.088581,0.103399,0.082563,0.08344,0.082619,0.107449,0.069556,0.097135,0.100483,0.108275,0.130557,0.148766,0.079293,0.078606,0.110157,0.127173,0.072704,0.071046,0.068776,0.163126,0.127952,0.17442,0.069528,0.095925,0.059622,0.085842,0.132128,0.127296,0.056499,0.125946,0.052875,0.144384,0.06496,0.109191,0.137898,0.129852,0.062578,0.062193,0.159114,0.041827,0.135186,0.162923,0.065116,0.102065,0.153338,0.058678,-0.039846
0.125902,0.088292,0.124898,0.105035,0.121358,0.085798,0.110691,0.115128,0.098528,0.105023,0.16007,0.112472,0.109257,0.128269,0.121832,0.133563,0.12879,0.129485,0.118411,0.125526,0.111692,0.144375,0.094262,0.089765,0.172773,0.095533,0.133476,0.107546,0.125483,0.127581,0.06812,0.152946,0.141773,0.154611,0.120497,0.09636,0.162839,0.131349,0.131468,0.137649,0.139001,0.136744,0.116626,0.079834,0.147115,0.123822,0.159219,0.085588,0.14322,0.118428,0.146471,0.164587,0.11844,0.116249,0.112792,0.129984,0.101696,0.107557,0.106672,0.131187,0.131456,0.130572,0.126281,0.111656,0.160402,0.179715,0.102282,0.101465,0.136876,0.141909,0.095221,0.180672,0.061043,0.176201,0.156969,0.148031,0.091667,0.0659,0.127795,0.153242,0.161996,0.155987,0.164944,0.154222,0.140461,0.175631,0.11211,0.083912,0.168525,0.189359,0.083654,0.083275,0.191236,0.105379,0.165027,0.114889,0.085489,0.166045,0.185791,0.079205,-0.039688
0.096382,0.10177,0.078542,0.088178,0.075244,0.096582,0.094805,0.091952,0.096015,0.102935,0.119245,0.091497,0.068578,0.082088,0.07407,0.074724,0.131765,0.074004,0.074093,0.085005,0.052335,0.071304,0.087063,0.075539,0.146782,0.091832,0.070348,0.067255,0.052667,0.04748,0.086318,0.046311,0.137479,0.085787,0.112337,0.049771,0.0646,0.052569,0.050134,0.083583,0.044571,0.045721,0.091181,0.061374,0.136043,0.06237,0.038965,0.139259,0.08363,0.067237,0.039998,0.058484,0.057517,0.059298,0.067329,0.052836,0.08334,0.065084,0.065481,0.089572,0.104672,0.058911,0.06191,0.056083,0.033126,0.033533,0.075096,0.076149,0.059311,0.088401,0.076148,0.159172,0.069283,0.066566,0.044871,0.027126,0.080065,0.123215,0.120448,0.068848,0.03619,0.049202,0.172462,0.054019,0.146679,0.027065,0.095404,0.045226,0.030664,0.08657,0.086362,0.086375,0.027843,0.109822,0.040632,0.023266,0.0965,0.070678,0.062976,0.090653,-0.037825
0.11749,0.112888,0.10375,0.095116,0.112098,0.103943,0.096238,0.112539,0.090207,0.082378,0.104693,0.108134,0.092373,0.092684,0.085143,0.08638,0.124395,0.070206,0.09021,0.12876,0.054025,0.066344,0.090252,0.102924,0.12975,0.117501,0.068419,0.119642,0.047233,0.052326,0.105471,0.069754,0.12659,0.064959,0.103185,0.080054,0.073121,0.162212,0.157841,0.066722,0.14754,0.149524,0.131274,0.086832,0.104985,0.178679,0.137145,0.11557,0.206448,0.186808,0.137536,0.072594,0.167489,0.170214,0.187407,0.156267,0.119172,0.18276,0.182835,0.217271,0.088971,0.059997,0.166885,0.103281,0.125348,0.125355,0.200285,0.201995,0.159396,0.073739,0.201431,0.120698,0.117962,0.06841,0.135647,0.08351,0.203744,0.108197,0.1096,0.062069,0.125128,0.140564,0.122672,0.146461,0.124794,0.113976,0.067435,0.068953,0.11768,0.039098,0.217261,0.216419,0.114174,0.138335,0.127915,0.103282,0.234236,0.048509,0.083529,0.222907,-0.037669
0.106461,0.074671,0.116288,0.10569,0.105169,0.075287,0.094321,0.109152,0.092601,0.091709,0.134731,0.090474,0.100925,0.126119,0.106176,0.126108,0.109403,0.115913,0.10233,0.110452,0.107052,0.135948,0.095975,0.091202,0.149445,0.09523,0.136295,0.097975,0.12278,0.123602,0.059038,0.149932,0.119901,0.146573,0.102773,0.093955,0.163397,0.138646,0.140034,0.137763,0.148793,0.146622,0.113715,0.071855,0.125527,0.129095,0.166793,0.068313,0.142383,0.123199,0.158481,0.153544,0.130304,0.128242,0.118618,0.144049,0.101852,0.116647,0.116442,0.130319,0.1233,0.13482,0.14228,0.123847,0.17211,0.186642,0.107926,0.106954,0.154229,0.13736,0.102996,0.15551,0.054653,0.173239,0.174314,0.156184,0.103124,0.055784,0.12197,0.152272,0.177448,0.174194,0.145557,0.173136,0.123154,0.186899,0.112993,0.093849,0.182624,0.180009,0.091694,0.092293,0.199024,0.098407,0.182551,0.1213,0.088853,0.158876,0.189242,0.088266,-0.037607
0.145132,0.108399,0.094755,0.10711,0.092619,0.103469,0.096267,0.132353,0.119033,0.112956,0.150719,0.114849,0.079067,0.096269,0.099728,0.116843,0.141473,0.113165,0.086651,0.094262,0.075331,0.140306,0.083073,0.092999,0.184164,0.102671,0.07392,0.112455,0.089302,0.087697,0.060639,0.092216,0.142944,0.091208,0.064796,0.068075,0.149487,0.045825,0.043784,0.125403,0.046491,0.045009,0.073443,0.056305,0.140019,0.04516,0.062688,0.086714,0.072278,0.043001,0.048231,0.112033,0.032102,0.03078,0.037589,0.036859,0.108265,0.029256,0.027895,0.064911,0.050734,0.081559,0.034152,0.097525,0.057164,0.077277,0.032,0.03185,0.039747,0.063934,0.024503,0.159171,0.09745,0.128562,0.050959,0.120945,0.018507,0.089956,0.056146,0.075618,0.054699,0.050322,0.161356,0.049414,0.164892,0.067434,0.111904,0.090485,0.059728,0.11764,0.018229,0.016793,0.083345,0.12073,0.055639,0.101147,0.027744,0.080084,0.148924,0.014822,-0.036988
0.055827,0.08191,0.05745,0.062968,0.040261,0.065547,0.035519,0.062189,0.059112,0.048958,0.069238,0.095519,0.062445,0.062191,0.072808,0.057304,0.032452,0.084494,0.085892,0.087863,0.081966,0.085883,0.06355,0.072229,0.045719,0.062447,0.062142,0.070313,0.08564,0.078687,0.070596,0.116807,0.02992,0.119837,0.088334,0.099901,0.088887,0.034256,0.031597,0.048707,0.026812,0.027611,0.096868,0.055368,0.017486,0.043174,0.024433,0.100637,0.066491,0.047264,0.022556,0.096865,0.035864,0.037226,0.046434,0.031898,0.077817,0.042716,0.042746,0.070762,0.096993,0.07544,0.039069,0.095454,0.017742,0.021665,0.052556,0.053491,0.037211,0.135205,0.05207,0.041374,0.066713,0.089418,0.026007,0.122914,0.053943,0.109272,0.101348,0.073333,0.019301,0.029526,0.027953,0.033468,0.020041,0.013835,0.037724,0.082094,0.015397,0.070064,0.060148,0.059767,0.017272,0.057664,0.022854,0.125355,0.071217,0.077247,0.094735,0.063248,-0.036988
0.104633,0.10523,0.072103,0.046791,0.070661,0.096941,0.056183,0.102306,0.047853,0.040029,0.099256,0.088272,0.076731,0.048628,0.068046,0.055194,0.075263,0.078459,0.082563,0.097802,0.061549,0.075942,0.050636,0.077119,0.085331,0.04861,0.038164,0.073251,0.051178,0.048717,0.070328,0.091181,0.075762,0.097406,0.097077,0.067786,0.068901,0.080105,0.075058,0.038472,0.066879,0.067882,0.093764,0.056691,0.050435,0.09419,0.06558,0.101177,0.127943,0.100169,0.057672,0.090104,0.075881,0.077432,0.098154,0.066566,0.065169,0.08927,0.08829,0.134103,0.077854,0.041337,0.071797,0.052902,0.051239,0.061248,0.10645,0.107837,0.066322,0.086858,0.10322,0.075754,0.09418,0.070051,0.051603,0.076886,0.099681,0.112098,0.091482,0.027204,0.046669,0.054219,0.07373,0.057648,0.047983,0.045895,0.029745,0.071546,0.043803,0.036454,0.113079,0.1111,0.053651,0.05826,0.046894,0.097249,0.132838,0.032862,0.058645,0.115362,-0.035864
0.138941,0.117023,0.100282,0.091411,0.101938,0.122527,0.100892,0.152213,0.094438,0.101237,0.150264,0.121777,0.104385,0.09907,0.137131,0.102676,0.079837,0.171035,0.137074,0.110863,0.148845,0.196955,0.10975,0.124131,0.113361,0.071692,0.106641,0.134317,0.165537,0.157573,0.067443,0.195392,0.074242,0.178351,0.106372,0.133401,0.208458,0.132557,0.132803,0.105069,0.140474,0.138221,0.079683,0.071993,0.090001,0.124808,0.160515,0.09843,0.14361,0.11935,0.148178,0.217156,0.120065,0.117881,0.113808,0.131847,0.118559,0.108886,0.108065,0.131548,0.107778,0.151573,0.128312,0.134021,0.16211,0.180987,0.103253,0.102419,0.139058,0.150104,0.096387,0.098403,0.100334,0.225008,0.159202,0.216871,0.093179,0.101272,0.09071,0.128532,0.164065,0.158295,0.080178,0.15659,0.077315,0.177328,0.082652,0.154691,0.17048,0.173596,0.084814,0.084529,0.192617,0.05052,0.167295,0.190208,0.086182,0.150751,0.212095,0.080451,-0.035788
