DATE_0,VWAP_CHANGE_0,DATE_0-remapped,Lag_VWAP_CHANGE_0-1,Lag_VWAP_CHANGE_0-2,Lag_VWAP_CHANGE_0-3,Lag_VWAP_CHANGE_0-4,Lag_VWAP_CHANGE_0-5,Lag_VWAP_CHANGE_0-6,Lag_VWAP_CHANGE_0-7,Lag_VWAP_CHANGE_0-8,Lag_VWAP_CHANGE_0-9,Lag_VWAP_CHANGE_0-10,Lag_VWAP_CHANGE_0-11,Lag_VWAP_CHANGE_0-12,DATE_0-remapped^2,DATE_0-remapped^3,DATE_0-remapped*Lag_VWAP_CHANGE_0-1,DATE_0-remapped*Lag_VWAP_CHANGE_0-2,DATE_0-remapped*Lag_VWAP_CHANGE_0-3,DATE_0-remapped*Lag_VWAP_CHANGE_0-4,DATE_0-remapped*Lag_VWAP_CHANGE_0-5,DATE_0-remapped*Lag_VWAP_CHANGE_0-6,DATE_0-remapped*Lag_VWAP_CHANGE_0-7,DATE_0-remapped*Lag_VWAP_CHANGE_0-8,DATE_0-remapped*Lag_VWAP_CHANGE_0-9,DATE_0-remapped*Lag_VWAP_CHANGE_0-10,DATE_0-remapped*Lag_VWAP_CHANGE_0-11,DATE_0-remapped*Lag_VWAP_CHANGE_0-12
09/10/11,0.001875,250,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,-0.002439,-0.002886,-0.001205,-0.022305,-0.008064,0.006844,62500,15625000,-0.310172,2.021905,0.280691,2.255832,2.768074,2.902545,-0.609803,-0.721448,-0.301342,-5.576212,-2.015904,1.710974
09/11/11,-0.004501,251,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,-0.002439,-0.002886,-0.001205,-0.022305,-0.008064,63001,15813251,0.470603,-0.311413,2.029992,0.281814,2.264855,2.779146,2.914155,-0.612242,-0.724334,-0.302547,-5.598517,-2.023967
09/12/11,0.007404,252,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,-0.002439,-0.002886,-0.001205,-0.022305,63504,16003008,-1.134179,0.472478,-0.312653,2.03808,0.282937,2.273878,2.790219,2.925766,-0.614681,-0.72722,-0.303752,-5.620821
09/13/11,-0.000648,253,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,-0.002439,-0.002886,-0.001205,64009,16194277,1.873281,-1.138679,0.474353,-0.313894,2.046168,0.284059,2.282902,2.801291,2.937376,-0.61712,-0.730106,-0.304958
09/14/11,0.009929,254,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,-0.002439,-0.002886,64516,16387064,-0.16465,1.880685,-1.14318,0.476227,-0.315135,2.054255,0.285182,2.291925,2.812363,2.948986,-0.61956,-0.732992
09/15/11,-0.002495,255,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,-0.002439,65025,16581375,2.531941,-0.165298,1.888089,-1.147681,0.478102,-0.316375,2.062343,0.286305,2.300948,2.823436,2.960596,-0.621999
09/16/11,-0.00338,256,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,0.01161,65536,16777216,-0.638805,2.54187,-0.165946,1.895494,-1.152182,0.479977,-0.317616,2.07043,0.287428,2.309972,2.834508,2.972206
09/17/11,-0.017961,257,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,0.011072,66049,16974593,-0.868731,-0.6413,2.551799,-0.166595,1.902898,-1.156682,0.481852,-0.318857,2.078518,0.288551,2.318995,2.84558
09/18/11,-0.01176,258,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,0.009023,66564,17173512,-4.634044,-0.872111,-0.643795,2.561728,-0.167243,1.910302,-1.161183,0.483727,-0.320097,2.086606,0.289673,2.328018
09/19/11,0.001515,259,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,0.001123,67081,17373979,-3.045823,-4.652005,-0.875491,-0.646291,2.571658,-0.167891,1.917706,-1.165684,0.485602,-0.321338,2.094693,0.290796
09/20/11,-0.006057,260,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,0.008088,67600,17576000,0.394029,-3.057583,-4.669966,-0.878871,-0.648786,2.581587,-0.168539,1.925111,-1.170184,0.487477,-0.322579,2.102781
09/21/11,0.002182,261,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,-0.001241,68121,17779581,-1.580796,0.395545,-3.069343,-4.687928,-0.882252,-0.651281,2.591516,-0.169188,1.932515,-1.174685,0.489352,-0.32382
09/22/11,-0.003783,262,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,0.001875,68644,17984728,0.571799,-1.586853,0.39706,-3.081103,-4.705889,-0.885632,-0.653776,2.601445,-0.169836,1.939919,-1.179186,0.491227
09/23/11,0.003718,263,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,-0.004501,69169,18191447,-0.994807,0.573982,-1.592909,0.398576,-3.092863,-4.723851,-0.889012,-0.656272,2.611374,-0.170484,1.947323,-1.183686
09/24/11,-0.003158,264,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,0.007404,69696,18399744,0.981626,-0.998589,0.576164,-1.598966,0.400091,-3.104623,-4.741812,-0.892392,-0.658767,2.621303,-0.171132,1.954728
09/25/11,-0.007453,265,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,-0.000648,70225,18609625,-0.836982,0.985344,-1.002372,0.578347,-1.605023,0.401607,-3.116383,-4.759773,-0.895773,-0.661262,2.631233,-0.17178
09/26/11,0.01123,266,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,0.009929,70756,18821096,-1.982419,-0.84014,0.989063,-1.006155,0.580529,-1.61108,0.403122,-3.128143,-4.777735,-0.899153,-0.663758,2.641162
09/27/11,0.002988,267,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,-0.002495,71289,19034163,2.998355,-1.989872,-0.843298,0.992781,-1.009937,0.582711,-1.617136,0.404638,-3.139902,-4.795696,-0.902533,-0.666253
09/28/11,0.005181,268,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,-0.00338,71824,19248832,0.800785,3.009585,-1.997325,-0.846457,0.996499,-1.01372,0.584894,-1.623193,0.406153,-3.151662,-4.813658,-0.905914
09/29/11,0.007711,269,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,-0.017961,72361,19465109,1.393599,0.803773,3.020814,-2.004777,-0.849615,1.000218,-1.017502,0.587076,-1.62925,0.407669,-3.163422,-4.831619
09/30/11,-0.0093,270,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,-0.01176,72900,19683000,2.082027,1.39878,0.806761,3.032044,-2.01223,-0.852774,1.003936,-1.021285,0.589259,-1.635306,0.409184,-3.175182
10/01/11,-0.010039,271,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,0.001515,73441,19902511,-2.520292,2.089738,1.403961,0.809749,3.043274,-2.019683,-0.855932,1.007654,-1.025067,0.591441,-1.641363,0.4107
10/02/11,-0.02123,272,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,-0.006057,73984,20123648,-2.7307,-2.529592,2.09745,1.409141,0.812737,3.054504,-2.027135,-0.859091,1.011372,-1.02885,0.593624,-1.64742
10/03/11,0.001697,273,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,0.002182,74529,20346417,-5.795661,-2.740739,-2.538892,2.105161,1.414322,0.815725,3.065734,-2.034588,-0.862249,1.015091,-1.032632,0.595806
10/04/11,0.033705,274,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,-0.003783,75076,20570824,0.46488,-5.81689,-2.750779,-2.548192,2.112872,1.419503,0.818713,3.076963,-2.042041,-0.865407,1.018809,-1.036415
10/05/11,-0.004269,275,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,0.003718,75625,20796875,9.269007,0.466577,-5.83812,-2.760818,-2.557492,2.120583,1.424683,0.821701,3.088193,-2.049494,-0.868566,1.022527
10/06/11,-0.011962,276,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,-0.003158,76176,21024576,-1.178205,9.302712,0.468274,-5.859349,-2.770857,-2.566792,2.128294,1.429864,0.824689,3.099423,-2.056946,-0.871724
10/07/11,0.00052,277,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,-0.007453,76729,21253933,-3.313365,-1.182474,9.336418,0.46997,-5.880579,-2.780897,-2.576092,2.136006,1.435045,0.827677,3.110653,-2.064399
10/08/11,-0.001119,278,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,0.01123,77284,21484952,0.144423,-3.325326,-1.186743,9.370123,0.471667,-5.901808,-2.790936,-2.585392,2.143717,1.440225,0.830665,3.121883
10/09/11,0.005682,279,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,0.002988,77841,21717639,-0.312079,0.144943,-3.337288,-1.191012,9.403829,0.473364,-5.923038,-2.800975,-2.594692,2.151428,1.445406,0.833653
10/10/11,-0.007476,280,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,0.005181,78400,21952000,1.591033,-0.313197,0.145462,-3.349249,-1.195281,9.437534,0.47506,-5.944267,-2.811015,-2.603991,2.159139,1.450586
10/11/11,-0.011745,281,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,0.007711,78961,22188041,-2.100821,1.596715,-0.314316,0.145982,-3.361211,-1.199549,9.47124,0.476757,-5.965497,-2.821054,-2.613291,2.166851
10/12/11,-0.003148,282,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,-0.0093,79524,22425768,-3.312021,-2.108297,1.602397,-0.315434,0.146501,-3.373173,-1.203818,9.504945,0.478453,-5.986727,-2.831093,-2.622591
10/13/11,-0.009316,283,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,-0.010039,80089,22665187,-0.890949,-3.323766,-2.115773,1.60808,-0.316553,0.147021,-3.385134,-1.208087,9.538651,0.48015,-6.007956,-2.841133
10/14/11,-0.007599,284,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,-0.02123,80656,22906304,-2.64583,-0.894098,-3.33551,-2.12325,1.613762,-0.317671,0.14754,-3.397096,-1.212356,9.572356,0.481847,-6.029186
10/15/11,-0.009192,285,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,0.001697,81225,23149125,-2.165636,-2.655146,-0.897246,-3.347255,-2.130726,1.619444,-0.31879,0.14806,-3.409057,-1.216625,9.606062,0.483543
10/16/11,-0.000007,286,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,0.033705,81796,23393656,-2.629034,-2.173235,-2.664462,-0.900394,-3.359,-2.138202,1.625126,-0.319909,0.148579,-3.421019,-1.220894,9.639767
10/17/11,-0.003338,287,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,-0.004269,82369,23639903,-0.002119,-2.638227,-2.180833,-2.673779,-0.903542,-3.370745,-2.145678,1.630809,-0.321027,0.149099,-3.432981,-1.225163
10/18/11,0.01713,288,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,-0.011962,82944,23887872,-0.961424,-0.002127,-2.647419,-2.188432,-2.683095,-0.906691,-3.38249,-2.153155,1.636491,-0.322146,0.149618,-3.444942
10/19/11,0.008134,289,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,0.00052,83521,24137569,4.950581,-0.964762,-0.002134,-2.656612,-2.196031,-2.692411,-0.909839,-3.394234,-2.160631,1.642173,-0.323264,0.150138
10/20/11,0.005653,290,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,-0.001119,84100,24389000,2.358807,4.967711,-0.9681,-0.002141,-2.665804,-2.20363,-2.701728,-0.912987,-3.405979,-2.168107,1.647855,-0.324383
10/21/11,0.011641,291,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,0.005682,84681,24642171,1.64513,2.366941,4.984841,-0.971439,-0.002149,-2.674997,-2.211228,-2.711044,-0.916135,-3.417724,-2.175583,1.653538
10/22/11,-0.000957,292,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,-0.007476,85264,24897088,3.399145,1.650783,2.375075,5.001971,-0.974777,-0.002156,-2.684189,-2.218827,-2.72036,-0.919283,-3.429469,-2.183059
10/23/11,-0.004219,293,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,-0.011745,85849,25153757,-0.280499,3.410786,1.656436,2.383208,5.019101,-0.978115,-0.002163,-2.693381,-2.226426,-2.729677,-0.922432,-3.441213
10/24/11,0.007743,294,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,-0.003148,86436,25412184,-1.240498,-0.281456,3.422427,1.66209,2.391342,5.036231,-0.981453,-0.002171,-2.702574,-2.234025,-2.738993,-0.92558
10/25/11,-0.006892,295,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,-0.009316,87025,25672375,2.284211,-1.244717,-0.282414,3.434068,1.667743,2.399476,5.053361,-0.984792,-0.002178,-2.711766,-2.241623,-2.748309
10/26/11,0.008518,296,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,-0.007599,87616,25934336,-2.039907,2.291954,-1.248937,-0.283371,3.445709,1.673396,2.40761,5.070491,-0.98813,-0.002186,-2.720959,-2.249222
10/27/11,0.006023,297,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,-0.009192,88209,26198073,2.529867,-2.046799,2.299697,-1.253156,-0.284328,3.45735,1.67905,2.415744,5.087621,-0.991468,-0.002193,-2.730151
10/28/11,0.012026,298,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,-0.000007,88804,26463592,1.794895,2.538386,-2.05369,2.30744,-1.257376,-0.285286,3.468991,1.684703,2.423877,5.104751,-0.994807,-0.0022
10/29/11,-0.001407,299,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,-0.003338,89401,26730899,3.59592,1.800918,2.546904,-2.060582,2.315183,-1.261595,-0.286243,3.480632,1.690356,2.432011,5.121881,-0.998145
10/30/11,0.002287,300,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,0.01713,90000,27000000,-0.422142,3.607946,1.806942,2.555422,-2.067474,2.322926,-1.265814,-0.2872,3.492273,1.69601,2.440145,5.139011
10/31/11,0.001385,301,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,0.008134,90601,27270901,0.68839,-0.423549,3.619973,1.812965,2.56394,-2.074365,2.330669,-1.270034,-0.288158,3.503913,1.701663,2.448279
11/01/11,-0.003761,302,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,0.005653,91204,27543608,0.418418,0.690677,-0.424956,3.631999,1.818988,2.572458,-2.081257,2.338412,-1.274253,-0.289115,3.515554,1.707317
11/02/11,-0.003969,303,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,0.011641,91809,27818127,-1.139477,0.419804,0.692964,-0.426363,3.644026,1.825011,2.580976,-2.088148,2.346155,-1.278473,-0.290072,3.527195
11/03/11,-0.011555,304,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,-0.000957,92416,28094464,-1.2065,-1.143238,0.421189,0.695251,-0.42777,3.656052,1.831034,2.589494,-2.09504,2.353898,-1.282692,-0.29103
11/04/11,-0.002667,305,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,-0.004219,93025,28372625,-3.524144,-1.210469,-1.146999,0.422575,0.697538,-0.429177,3.668079,1.837057,2.598012,-2.101931,2.361641,-1.286911
11/05/11,-0.00055,306,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,0.007743,93636,28652616,-0.816053,-3.535698,-1.214438,-1.150759,0.42396,0.699825,-0.430585,3.680105,1.84308,2.60653,-2.108823,2.369385
11/06/11,0.006527,307,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,-0.006892,94249,28934443,-0.1687,-0.81872,-3.547253,-1.218407,-1.15452,0.425346,0.702112,-0.431992,3.692132,1.849104,2.615048,-2.115715
11/07/11,0.016639,308,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,0.008518,94864,29218112,2.010299,-0.16925,-0.821387,-3.558807,-1.222375,-1.158281,0.426731,0.704399,-0.433399,3.704158,1.855127,2.623566
11/08/11,0.005374,309,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,0.006023,95481,29503629,5.141533,2.016826,-0.169799,-0.824054,-3.570362,-1.226344,-1.162041,0.428117,0.706686,-0.434806,3.716185,1.86115
11/09/11,0.006434,310,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,0.012026,96100,29791000,1.665849,5.158172,2.023353,-0.170349,-0.826721,-3.581917,-1.230313,-1.165802,0.429502,0.708973,-0.436213,3.728211
11/10/11,-0.007397,311,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,-0.001407,96721,30080231,2.001013,1.671223,5.174811,2.02988,-0.170898,-0.829387,-3.593471,-1.234282,-1.169563,0.430888,0.71126,-0.43762
11/11/11,0.003762,312,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,0.002287,97344,30371328,-2.307862,2.007447,1.676596,5.19145,2.036407,-0.171448,-0.832054,-3.605026,-1.23825,-1.173323,0.432273,0.713547
11/12/11,-0.01129,313,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,0.001385,97969,30664297,1.177389,-2.315259,2.013881,1.68197,5.20809,2.042934,-0.171997,-0.834721,-3.61658,-1.242219,-1.177084,0.433659
11/13/11,-0.00857,314,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,-0.003761,98596,30959144,-3.545139,1.18115,-2.322656,2.020315,1.687344,5.224729,2.049461,-0.172547,-0.837388,-3.628135,-1.246188,-1.180845
11/14/11,0.007982,315,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,-0.003969,99225,31255875,-2.69952,-3.556429,1.184912,-2.330053,2.02675,1.692718,5.241368,2.055988,-0.173096,-0.840055,-3.639689,-1.250157
11/15/11,-0.008705,316,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,-0.011555,99856,31554496,2.522157,-2.70809,-3.56772,1.188674,-2.33745,2.033184,1.698091,5.258008,2.062515,-0.173646,-0.842722,-3.651244
11/16/11,-0.004122,317,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,-0.002667,100489,31855013,-2.759336,2.530139,-2.71666,-3.57901,1.192435,-2.344847,2.039618,1.703465,5.274647,2.069042,-0.174195,-0.845389
11/17/11,-0.006255,318,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,-0.00055,101124,32157432,-1.310705,-2.76804,2.53812,-2.725229,-3.5903,1.196197,-2.352244,2.046052,1.708839,5.291286,2.075568,-0.174745
11/18/11,-0.011061,319,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,0.006527,101761,32461759,-1.99533,-1.314826,-2.776745,2.546102,-2.733799,-3.60159,1.199959,-2.359641,2.052486,1.714212,5.307925,2.082095
11/19/11,-0.001078,320,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,0.016639,102400,32768000,-3.539381,-2.001585,-1.318948,-2.785449,2.554084,-2.742369,-3.612881,1.20372,-2.367038,2.05892,1.719586,5.324565
11/20/11,0.000841,321,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,0.005374,103041,33076161,-0.346169,-3.550441,-2.00784,-1.32307,-2.794154,2.562065,-2.750939,-3.624171,1.207482,-2.374435,2.065354,1.72496
11/21/11,0.004814,322,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,0.006434,103684,33386248,0.270953,-0.347247,-3.561502,-2.014095,-1.327191,-2.802858,2.570047,-2.759509,-3.635461,1.211243,-2.381832,2.071788
11/22/11,0.004542,323,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,-0.007397,104329,33698267,1.554956,0.271794,-0.348326,-3.572562,-2.020349,-1.331313,-2.811563,2.578028,-2.768079,-3.646751,1.215005,-2.389229
11/23/11,0.009836,324,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,0.003762,104976,34012224,1.471515,1.55977,0.272636,-0.349404,-3.583623,-2.026604,-1.335435,-2.820267,2.58601,-2.776649,-3.658042,1.218767
11/24/11,-0.005647,325,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,-0.01129,105625,34328125,3.196564,1.476056,1.564584,0.273477,-0.350483,-3.594683,-2.032859,-1.339557,-2.828972,2.593991,-2.785219,-3.669332
11/25/11,-0.000478,326,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,-0.00857,106276,34645976,-1.840974,3.2064,1.480598,1.569398,0.274319,-0.351561,-3.605744,-2.039114,-1.343678,-2.837676,2.601973,-2.793789
11/26/11,-0.001616,327,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,0.007982,106929,34965783,-0.156419,-1.846621,3.216235,1.48514,1.574212,0.27516,-0.352639,-3.616804,-2.045369,-1.3478,-2.846381,2.609954
11/27/11,-0.002685,328,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,-0.008705,107584,35287552,-0.529889,-0.156897,-1.852268,3.226071,1.489682,1.579026,0.276002,-0.353718,-3.627865,-2.051624,-1.351922,-2.855085
11/28/11,-0.000108,329,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,-0.004122,108241,35611289,-0.883403,-0.531504,-0.157376,-1.857915,3.235907,1.494223,1.58384,0.276843,-0.354796,-3.638926,-2.057879,-1.356043
11/29/11,-0.006829,330,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,-0.006255,108900,35937000,-0.035588,-0.886088,-0.53312,-0.157854,-1.863562,3.245742,1.498765,1.588654,0.277685,-0.355875,-3.649986,-2.064134
11/30/11,0.002786,331,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,-0.011061,109561,36264691,-2.260464,-0.035696,-0.888773,-0.534735,-0.158332,-1.869209,3.255578,1.503307,1.593468,0.278526,-0.356953,-3.661047
12/01/11,0.050021,332,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,-0.001078,110224,36594368,0.924938,-2.267293,-0.035803,-0.891458,-0.536351,-0.158811,-1.874857,3.265413,1.507848,1.598283,0.279368,-0.358031
12/02/11,0.018068,333,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,0.000841,110889,36926037,16.656926,0.927724,-2.274122,-0.035911,-0.894144,-0.537966,-0.159289,-1.880504,3.275249,1.51239,1.603097,0.280209
12/03/11,0.027229,334,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,0.004814,111556,37259704,6.034794,16.706946,0.93051,-2.280951,-0.036019,-0.896829,-0.539582,-0.159767,-1.886151,3.285084,1.516932,1.607911
12/04/11,0.026859,335,0.027229,0.018068,0.050021,0.002786,-0.006829,-0.000108,-0.002685,-0.001616,-0.000478,-0.005647,0.009836,0.004542,112225,37595375,9.121692,6.052862,16.756967,0.933296,-2.287781,-0.036127,-0.899514,-0.541197,-0.160246,-1.891798,3.29492,1.521474
